"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","gene_id"
"ENSMUSG00000000028.10",1730.56494359612,0.683981703780633,0.252223111302271,0.00502679076607235,0.0168383756262424,"Cdc45","ENSMUSG00000000028"
"ENSMUSG00000000056.7",10817.7733613235,4.84729890476018,0.284160094210962,1.8477185809941e-66,1.30690556555698e-64,"Narf","ENSMUSG00000000056"
"ENSMUSG00000000078.6",5296.54708099482,-1.61129283201817,0.362145859322833,2.46204669037629e-06,1.75833159751534e-05,"Klf6","ENSMUSG00000000078"
"ENSMUSG00000000134.13",645.345552520229,1.62249520584469,0.522802109296029,0.000486309885785648,0.00217530892054681,"Tfe3","ENSMUSG00000000134"
"ENSMUSG00000000157.11",928.47550367416,2.0740326967087,0.836660871442744,0.00190840316222665,0.00730016311042081,"Itgb2l","ENSMUSG00000000157"
"ENSMUSG00000000184.9",2380.82699985297,-2.0980756210235,0.335796687906628,6.55659838205443e-11,7.93262133197243e-10,"Ccnd2","ENSMUSG00000000184"
"ENSMUSG00000000194.9",772.375013624878,1.19051341075786,0.35847319583247,0.000397371175713681,0.00181782485606333,"Gpr107","ENSMUSG00000000194"
"ENSMUSG00000000204.11",1000.85116138596,1.42746521224098,0.641724931900302,0.00773136775054932,0.0242575991354407,"Slfn4","ENSMUSG00000000204"
"ENSMUSG00000000223.9",146.181710064968,3.28056340690442,1.77828479266021,0.00230055350825109,0.00857722838656613,"Drp2","ENSMUSG00000000223"
"ENSMUSG00000000275.12",2259.16071913332,0.794030372868372,0.290003706832474,0.00420517857953571,0.0144988486670095,"Trim25","ENSMUSG00000000275"
"ENSMUSG00000000290.9",1825.18450117494,1.54135914607749,0.286891370362687,2.53132674235343e-08,2.387235835481e-07,"Itgb2","ENSMUSG00000000290"
"ENSMUSG00000000339.10",406.048220975802,-0.831387895709983,0.337887802178799,0.00885018592714833,0.0272964225073808,"Rtca","ENSMUSG00000000339"
"ENSMUSG00000000374.7",3706.79610772695,2.31120197011671,0.23998636832097,1.11621342988937e-22,2.53031309407279e-21,"Trappc10","ENSMUSG00000000374"
"ENSMUSG00000000420.11",13279.2312692085,2.02862934431789,0.243460949066614,1.68563845658813e-17,3.13120113299552e-16,"Galnt1","ENSMUSG00000000420"
"ENSMUSG00000000486.9",1993.39766082295,1.6855105631728,0.335163031052666,1.36324241485075e-07,1.16401755120628e-06,"Septin1","ENSMUSG00000000486"
"ENSMUSG00000000532.10",522.039220065919,-1.36268723735362,0.362597798289361,6.11773848074792e-05,0.000334339407610563,"Acvr1b","ENSMUSG00000000532"
"ENSMUSG00000000568.11",2690.13039180871,1.03126057850116,0.339861144522523,0.00124809357322418,0.00503343000254225,"Hnrnpd","ENSMUSG00000000568"
"ENSMUSG00000000594.7",2360.94343049438,-0.636337837388977,0.276312044450809,0.0163754429949636,0.0458101383042221,"Gm2a","ENSMUSG00000000594"
"ENSMUSG00000000631.15",2536.56567017035,-0.956709248217018,0.425371019212291,0.0131868009827031,0.0382802320555501,"Myo18a","ENSMUSG00000000631"
"ENSMUSG00000000706.11",215.385044078046,7.7673676086826,1.10931685939532,4.68239307602124e-13,6.64935974270507e-12,"Btn1a1","ENSMUSG00000000706"
"ENSMUSG00000000711.2",2487.80049015363,1.84987312253169,0.331988458801295,6.04552640939394e-09,6.1212515165178e-08,"Rab5b","ENSMUSG00000000711"
"ENSMUSG00000000740.7",15417.2933772733,-1.24250526042088,0.245337063606761,1.49619814391126e-07,1.27384647530222e-06,"Rpl13","ENSMUSG00000000740"
"ENSMUSG00000000743.8",764.765583572133,1.07065992248771,0.419388227090178,0.00502878912437917,0.0168412350552848,"Chmp1a","ENSMUSG00000000743"
"ENSMUSG00000000776.8",275.064595507505,-1.48420516812551,0.66502903512021,0.00630764070756756,0.0203683077457713,"Polr3d","ENSMUSG00000000776"
"ENSMUSG00000000787.8",17576.5668090144,-1.38520042346688,0.292265403849967,6.7113466350442e-07,5.26880105094825e-06,"Ddx3x","ENSMUSG00000000787"
"ENSMUSG00000000791.8",80.6287953440449,-2.17402652661279,1.13193993841439,0.00570463430623649,0.0187127268480159,"Il12rb1","ENSMUSG00000000791"
"ENSMUSG00000000804.10",34266.8970633271,6.43716682427007,0.343018869432865,9.0398231687295e-80,8.20949867026842e-78,"Usp32","ENSMUSG00000000804"
"ENSMUSG00000000838.13",5271.80243894408,1.23662415209843,0.236590612226156,7.63123326705768e-08,6.74585361949528e-07,"Fmr1","ENSMUSG00000000838"
"ENSMUSG00000000861.11",2122.09927900319,-1.57730175522109,0.452332163303475,0.000124213062495566,0.000637022589898544,"Bcl11a","ENSMUSG00000000861"
"ENSMUSG00000000881.8",334.857349714502,-2.69281054573896,0.733139674324137,2.17454383710606e-05,0.000130792677561343,"Dlg3","ENSMUSG00000000881"
"ENSMUSG00000000901.11",27.4339461515269,-0.487572901918132,1.20104602221074,0.0110554466487933,0.0330048155635243,"Mmp11","ENSMUSG00000000901"
"ENSMUSG00000000902.9",1632.19632656453,-0.740826931991188,0.303162456847045,0.0103245370513234,0.0311898540244496,"Smarcb1","ENSMUSG00000000902"
"ENSMUSG00000000916.11",283.039868024601,-1.7925802669509,0.57721642286358,0.000406411187843931,0.00185514160582064,"Nsun5","ENSMUSG00000000916"
"ENSMUSG00000000938.11",73.6945641607335,-5.38327387106359,1.6332815926391,4.66405993429112e-05,0.000261699655809653,"Hoxa10","ENSMUSG00000000938"
"ENSMUSG00000000958.5",100.232422829139,1.95915412299102,0.746697558288156,0.00145063467957058,0.00574784201611697,"Slc7a7","ENSMUSG00000000958"
"ENSMUSG00000000982.5",1050.39981338776,-2.50504143817272,0.428732023512144,5.79013800811992e-10,6.50263437980613e-09,"Ccl3","ENSMUSG00000000982"
"ENSMUSG00000001014.5",629.241228688612,3.84059984485829,0.703358036001488,3.73535496186257e-09,3.83225538346737e-08,"Icam4","ENSMUSG00000001014"
"ENSMUSG00000001016.8",3140.46574337433,-0.887975859636576,0.296734810130029,0.00168694477932289,0.00655702287804446,"Ilf2","ENSMUSG00000001016"
"ENSMUSG00000001020.7",361.472123047442,2.18368240810366,0.682075647617534,0.000204141443714675,0.000995138807133962,"S100a4","ENSMUSG00000001020"
"ENSMUSG00000001025.4",540.373160188977,1.50404476810513,0.763964396808387,0.0121796660932765,0.0358016478649917,"S100a6","ENSMUSG00000001025"
"ENSMUSG00000001034.13",224.591484426042,1.05287802370536,0.506394134348001,0.0178795814558335,0.0492039660266036,"Mapk7","ENSMUSG00000001034"
"ENSMUSG00000001053.11",62.5233747962806,-5.83776804291476,3.85918814479944,0.00174080017477484,0.0067431943578956,"N4bp3","ENSMUSG00000001053"
"ENSMUSG00000001065.10",432.69246177138,1.39521562003974,0.393612971605936,0.000140137336040798,0.000709951958619911,"Zfp276","ENSMUSG00000001065"
"ENSMUSG00000001098.11",1439.03429488407,-0.790929357298751,0.313186214370418,0.0077080694356814,0.0241896581778466,"Kctd10","ENSMUSG00000001098"
"ENSMUSG00000001128.7",316.563662346453,1.72707473453147,0.514969755751124,0.000194454107265077,0.000956047819372172,"Cfp","ENSMUSG00000001128"
"ENSMUSG00000001150.6",1795.83199809971,1.19038615529755,0.303899770828804,3.70957465204503e-05,0.000212603281187715,"Mcm3ap","ENSMUSG00000001150"
"ENSMUSG00000001151.9",9028.05758481617,0.844802882910006,0.278013576842878,0.0015527091949798,0.00609646588645392,"Pcnt","ENSMUSG00000001151"
"ENSMUSG00000001156.7",18755.2155360679,5.59415130842825,0.196969357306945,1.15878156219384e-178,4.15804740073069e-176,"Mxd1","ENSMUSG00000001156"
"ENSMUSG00000001158.9",1174.3917282078,1.32732499833423,0.35100052867066,5.93266156441485e-05,0.000325555079954014,"Snrnp27","ENSMUSG00000001158"
"ENSMUSG00000001173.11",1024.94859250271,-2.01621136797572,0.462430018179003,2.69509621252376e-06,1.90993523500238e-05,"Ocrl","ENSMUSG00000001173"
"ENSMUSG00000001175.9",10226.0951724139,-0.809544007018112,0.360034198826188,0.0143827014565481,0.0411109974409823,"Calm1","ENSMUSG00000001175"
"ENSMUSG00000001228.10",7307.59758420138,0.900146768481936,0.285102005773752,0.00100963503341521,0.00417005912734549,"Uhrf1","ENSMUSG00000001228"
"ENSMUSG00000001229.7",497.344254626841,0.776205386276581,0.309227011242351,0.0082309883750132,0.0256392760900263,"Dpp9","ENSMUSG00000001229"
"ENSMUSG00000001248.10",1081.49858276012,-2.5152674955162,0.445421549215242,2.29178641084754e-09,2.41697216318201e-08,"Gramd1a","ENSMUSG00000001248"
"ENSMUSG00000001305.5",1092.1031098041,-1.52401644507988,0.350985887068264,4.20262461339603e-06,2.87844568492935e-05,"Rrp15","ENSMUSG00000001305"
"ENSMUSG00000001348.10",546.267715580466,4.09797991610712,0.973241882549638,1.36526533522243e-06,1.01803262097275e-05,"Acp5","ENSMUSG00000001348"
"ENSMUSG00000001366.10",10614.6922667461,5.04724764036435,0.263129604495117,3.70180047608428e-83,3.67978977055081e-81,"Fbxo9","ENSMUSG00000001366"
"ENSMUSG00000001403.9",5478.16082913896,2.25471182419061,0.488080006345717,6.13131422001389e-07,4.83926474274916e-06,"Ube2c","ENSMUSG00000001403"
"ENSMUSG00000001415.6",3372.3935915538,1.50610837741665,0.227224681560689,1.15154032011643e-11,1.48349047193983e-10,"Smg5","ENSMUSG00000001415"
"ENSMUSG00000001416.9",4378.54116794505,-1.02009464167085,0.269590345439616,8.08952723726116e-05,0.00043261768344088,"Cct3","ENSMUSG00000001416"
"ENSMUSG00000001424.10",2565.50688249415,-1.11693882331128,0.362608087231184,0.000969232742779653,0.00401445723867518,"Snd1","ENSMUSG00000001424"
"ENSMUSG00000001436.11",214.257608568435,-1.74520703084382,0.865107634267164,0.00773920205312864,0.0242666540080197,"Slc19a1","ENSMUSG00000001436"
"ENSMUSG00000001472.12",2278.47796716833,-1.06390596978616,0.259285483807542,2.09000554390024e-05,0.000126068723090859,"Tcf25","ENSMUSG00000001472"
"ENSMUSG00000001506.10",33.4127062308877,0.798884344801092,1.55316927000632,0.00731808759855583,0.0231584652075615,"Col1a1","ENSMUSG00000001506"
"ENSMUSG00000001507.12",22.1699569000828,-0.535724554148369,1.24115717035589,0.00909418646304387,0.0279493777406103,"Itga3","ENSMUSG00000001507"
"ENSMUSG00000001517.10",2225.01938355433,2.14920141327232,0.409373684032866,2.60505773374463e-08,2.45048653317461e-07,"Foxm1","ENSMUSG00000001517"
"ENSMUSG00000001542.6",2583.62077382956,2.94875023813637,0.317677613804564,1.97792909802119e-21,4.28561014581558e-20,"Ell2","ENSMUSG00000001542"
"ENSMUSG00000001583.9",260.862123035876,3.44959826659942,1.03476109166841,4.7033613626024e-05,0.000263502865067047,"Tnk1","ENSMUSG00000001583"
"ENSMUSG00000001588.8",1615.04351094678,-1.76285108230906,0.327788921785484,1.85414638415335e-08,1.78104570303877e-07,"Acap1","ENSMUSG00000001588"
"ENSMUSG00000001627.7",1187.97316039381,-1.20147970740856,0.408250324451082,0.00135364242617204,0.00539081611552319,"Ifrd1","ENSMUSG00000001627"
"ENSMUSG00000001663.6",127.788402846431,1.36352550752435,0.666790142964999,0.0122515823894511,0.0359650786294445,"Gstt1","ENSMUSG00000001663"
"ENSMUSG00000001665.6",63.963296168816,-2.69435799303377,1.65444357685509,0.00654817744559045,0.0210112947828848,"Gstt3","ENSMUSG00000001665"
"ENSMUSG00000001674.7",1035.89654783206,-1.6749705679645,0.585681232536136,0.000968184285469838,0.00401124393349261,"Ddx18","ENSMUSG00000001674"
"ENSMUSG00000001739.10",183.571725479392,2.53779216785394,1.277389228928,0.00347442943305384,0.0123022396676506,"Cldn15","ENSMUSG00000001739"
"ENSMUSG00000001761.6",663.052054093267,-2.0849372807001,1.04829944113995,0.00507233096943905,0.0169638857063849,"Smo","ENSMUSG00000001761"
"ENSMUSG00000001763.10",17541.391665179,8.00180656758093,0.247458223001915,9.14119354826307e-230,6.40405902295459e-227,"Tspan33","ENSMUSG00000001763"
"ENSMUSG00000001767.5",3628.51348784885,1.70180056812186,0.331738753163221,7.31075942263939e-08,6.49100136547198e-07,"Crnkl1","ENSMUSG00000001767"
"ENSMUSG00000001783.3",2574.36716007444,-1.57137832503454,0.37308791372078,7.20980557715105e-06,4.75866575374815e-05,"Rtcb","ENSMUSG00000001783"
"ENSMUSG00000001786.10",4879.15434475625,3.97794400632926,0.305551526999739,7.99421129628185e-40,3.06278220288798e-38,"Fbxo7","ENSMUSG00000001786"
"ENSMUSG00000001865.2",977.003329479034,0.982445929204261,0.433671974544171,0.012397623748289,0.036318964672407,"Cpa3","ENSMUSG00000001865"
"ENSMUSG00000001918.13",14995.505935586,5.44202795097169,0.266447208303723,7.34716805746051e-94,9.3182359018413e-92,"Slc1a5","ENSMUSG00000001918"
"ENSMUSG00000001930.13",1372.92850637604,3.41392949144691,0.3847797105942,7.34350923846857e-20,1.49223353475621e-18,"Vwf","ENSMUSG00000001930"
"ENSMUSG00000001942.7",442.050648545598,-2.31352417623403,0.502462357355392,6.57086858362046e-07,5.16678880824288e-06,"Siae","ENSMUSG00000001942"
"ENSMUSG00000001946.9",53.7873809882089,-3.60443610753603,1.66716410949872,0.00152697889182649,0.00600505572214685,"Esam","ENSMUSG00000001946"
"ENSMUSG00000001986.12",998.211302274508,-1.17244165366078,0.408760273551593,0.00177132364514652,0.00684880774438779,"Gria3","ENSMUSG00000001986"
"ENSMUSG00000001999.11",526.100839534444,1.17308113335175,0.403063386788673,0.00159865813535736,0.00626684212293565,"Blvra","ENSMUSG00000001999"
"ENSMUSG00000002006.8",90.5350085591093,-1.99251526126175,2.09910530930851,0.0149896639011464,0.0425894042706965,"Pdzd4","ENSMUSG00000002006"
"ENSMUSG00000002012.9",19.4358667939822,-0.598769655445881,1.2963039040767,0.0119266077531349,0.0352055082793179,"Pnck","ENSMUSG00000002012"
"ENSMUSG00000002020.11",77.7528952187751,0.949744797080995,1.75916537579829,0.015166326514715,0.0429999991683343,"Ltbp2","ENSMUSG00000002020"
"ENSMUSG00000002031.7",610.810179355521,1.34314116458514,0.651300462145447,0.0122945835828714,0.036060190125838,"Ift46","ENSMUSG00000002031"
"ENSMUSG00000002055.5",9766.78531305692,1.71375999280357,0.269121331054164,5.42500527893684e-11,6.60154488533654e-10,"Spag5","ENSMUSG00000002055"
"ENSMUSG00000002059.13",56.4084641458469,2.44629888196276,1.47006605233189,0.00608387176408948,0.0197672087882695,"Rab34","ENSMUSG00000002059"
"ENSMUSG00000002068.12",2436.46513468603,2.94480620328998,0.576171222223747,3.40215409876588e-08,3.1414957389657e-07,"Ccne1","ENSMUSG00000002068"
"ENSMUSG00000002107.14",4304.38022925788,-1.69621716749582,0.272899469014345,1.39618393896056e-10,1.64325264879902e-09,"Celf2","ENSMUSG00000002107"
"ENSMUSG00000002108.6",45.0953066960713,0.737972443987645,1.462500540685,0.00525093264768682,0.0174501290067243,"Nr1h3","ENSMUSG00000002108"
"ENSMUSG00000002109.10",293.068019187373,-2.52078566279625,0.540153482834239,4.32056424502275e-07,3.4639858949741e-06,"Ddb2","ENSMUSG00000002109"
"ENSMUSG00000002190.9",171.10554834095,5.50617013557836,1.28037772419258,6.32942945797625e-07,4.98226678361405e-06,"Clgn","ENSMUSG00000002190"
"ENSMUSG00000002210.7",651.960813872176,1.12946104753553,0.442998801385351,0.00483618055308197,0.0163050165425262,"Smg9","ENSMUSG00000002210"
"ENSMUSG00000002221.7",2344.28876294284,0.635551731277388,0.263667149678832,0.0125036223408453,0.0366003366252519,"Paxip1","ENSMUSG00000002221"
"ENSMUSG00000002222.10",7204.49756133453,2.07050920878653,0.210274340457418,1.67878478100833e-23,3.9017822587985e-22,"Rmnd5a","ENSMUSG00000002222"
"ENSMUSG00000002257.7",1632.72403310788,-0.860693840654998,0.327047181027669,0.00544961358659744,0.0180167899069711,"Def6","ENSMUSG00000002257"
"ENSMUSG00000002297.11",4441.77378513269,0.770665211809368,0.32015866017357,0.0110139802291763,0.0328943721339101,"Dbf4","ENSMUSG00000002297"
"ENSMUSG00000002307.11",761.748441679842,0.981534534641988,0.38584866658597,0.00588838298580695,0.0192382612674199,"Daxx","ENSMUSG00000002307"
"ENSMUSG00000002308.11",90.3016403608715,-5.19480760295374,1.64863088450087,0.000168437123695208,0.000838310880853824,"Cd320","ENSMUSG00000002308"
"ENSMUSG00000002324.7",166.100025601008,-1.70399579806088,0.732037626632241,0.00412074080304602,0.0142533452010698,"Rec8","ENSMUSG00000002324"
"ENSMUSG00000002325.10",4059.12252682423,2.0120852217079,0.283967614932352,2.90088684894365e-13,4.17591461072984e-12,"Irf9","ENSMUSG00000002325"
"ENSMUSG00000002346.12",716.626807708043,4.13827327922824,0.528045852012403,3.80670930794929e-16,6.61207878849469e-15,"Slc25a42","ENSMUSG00000002346"
"ENSMUSG00000002395.10",998.096969447554,-0.686742518359139,0.295948674786111,0.0146422664340313,0.0417798727264292,"Use1","ENSMUSG00000002395"
"ENSMUSG00000002409.13",292.242648677444,1.81438227918489,0.476446056824698,3.11727080540237e-05,0.000182278569511445,"Dyrk1b","ENSMUSG00000002409"
"ENSMUSG00000002428.8",2008.61914796446,-1.14076890262919,0.317668581383962,0.000153359553498554,0.000771095608704966,"Hltf","ENSMUSG00000002428"
"ENSMUSG00000002546.12",2951.13436349585,1.40422736133465,0.318577530576211,3.70497214940222e-06,2.56144503110928e-05,"Golga2","ENSMUSG00000002546"
"ENSMUSG00000002602.12",1087.14636541243,2.10523021801363,0.761783390052216,0.000845132156408724,0.00355957179647442,"Axl","ENSMUSG00000002602"
"ENSMUSG00000002608.4",679.939292300963,1.29539401597707,0.49700875190844,0.00331963136344729,0.011805930490946,"Ccdc97","ENSMUSG00000002608"
"ENSMUSG00000002625.9",2266.33887126429,1.3225668554264,0.277120741674687,7.29901859559115e-07,5.68164876075857e-06,"Akap8l","ENSMUSG00000002625"
"ENSMUSG00000002748.6",15629.1958917746,0.750364562432044,0.240926281177489,0.00131318720238189,0.00525733649527949,"Baz1b","ENSMUSG00000002748"
"ENSMUSG00000002797.7",320.190070468789,-2.76712308677201,0.644591360725954,1.94651194271715e-06,1.41417697290146e-05,"Ggct","ENSMUSG00000002797"
"ENSMUSG00000002799.5",59.8429071628247,-8.26644099503548,3.06004671723296,4.41390199962674e-06,3.01333300317906e-05,"Jag2","ENSMUSG00000002799"
"ENSMUSG00000002804.3",97.7073339099584,-3.65986166977845,1.11928019645322,6.13825237146261e-05,0.000335335940917037,"Nudt14","ENSMUSG00000002804"
"ENSMUSG00000002820.5",1525.25771155014,3.76879870809441,0.502796153727469,5.24360674625323e-15,8.44950081608735e-14,"Atg4d","ENSMUSG00000002820"
"ENSMUSG00000002835.8",2438.76430222555,0.743341145668115,0.272895622742114,0.00459775205684488,0.0156259404592359,"Chaf1a","ENSMUSG00000002835"
"ENSMUSG00000002871.10",2060.1607801021,4.11597869105439,0.42629083748355,3.72070821832323e-23,8.56636295899394e-22,"Tpra1","ENSMUSG00000002871"
"ENSMUSG00000002885.10",974.069182524478,1.40365370522928,0.34386666054014,1.6224438500257e-05,0.000100249449481639,"Adgre5","ENSMUSG00000002885"
"ENSMUSG00000002900.11",40.3731657440728,0.784989724942326,1.55389647967633,0.000458731923332647,0.00206387280002138,"Lamb1","ENSMUSG00000002900"
"ENSMUSG00000002910.10",538.993525540426,2.82888752338224,0.599899092412386,2.58796591655446e-07,2.1426085855008e-06,"Arrdc2","ENSMUSG00000002910"
"ENSMUSG00000002944.11",36030.9423330387,11.5882931014271,0.617524607429308,6.48121725745709e-80,5.95947926823179e-78,"Cd36","ENSMUSG00000002944"
"ENSMUSG00000002957.8",5510.08913200737,2.15724003257932,0.230374426764306,1.64038034503305e-21,3.5647379078473e-20,"Ap2a2","ENSMUSG00000002957"
"ENSMUSG00000002963.12",786.610651962053,1.36544965325929,0.555665584714592,0.00459713804130508,0.0156259404592359,"Pnkp","ENSMUSG00000002963"
"ENSMUSG00000002981.9",1546.15492155008,0.774434306268713,0.271235582398763,0.00302977825686094,0.0109036442551218,"Clptm1","ENSMUSG00000002981"
"ENSMUSG00000002985.11",4373.64726769709,1.38578050034108,0.357401060324253,3.36064007841791e-05,0.000194499358118349,"Apoe","ENSMUSG00000002985"
"ENSMUSG00000002996.13",6882.69093928236,3.18710983981442,0.289091866759362,3.14317799179244e-29,8.92711092958501e-28,"Hbp1","ENSMUSG00000002996"
"ENSMUSG00000002997.11",7887.5483983225,2.54473756398619,0.311215748041976,3.96784441360866e-17,7.21568937120031e-16,"Prkar2b","ENSMUSG00000002997"
"ENSMUSG00000003031.10",12397.0157163666,3.5882279980417,0.300951911204226,9.04047831146813e-34,2.9167437920684e-32,"Cdkn1b","ENSMUSG00000003031"
"ENSMUSG00000003038.11",10130.2319970728,1.04068170397346,0.230467335190138,3.49824829187186e-06,2.42879796460683e-05,"Hmgn2","ENSMUSG00000003038"
"ENSMUSG00000003068.11",6704.57170323773,2.07582605742681,0.269221139363695,2.35924000259671e-15,3.88680167057143e-14,"Stk11","ENSMUSG00000003068"
"ENSMUSG00000003099.7",1120.94094870675,-0.98145571172631,0.384322358953842,0.00552179287629277,0.0182308385987476,"Ppp5c","ENSMUSG00000003099"
"ENSMUSG00000003119.10",13696.7270637796,3.57227325701549,0.195441221607961,5.33451881339212e-76,4.53649946720375e-74,"Cdk12","ENSMUSG00000003119"
"ENSMUSG00000003131.6",3210.68295277089,-0.55273186753299,0.215004672403257,0.00837877804476565,0.0260334915722476,"Pafah1b2","ENSMUSG00000003131"
"ENSMUSG00000003134.6",610.513030772456,1.33899395687007,0.499935044095483,0.00261580227410412,0.00961130945470025,"Tbc1d8","ENSMUSG00000003134"
"ENSMUSG00000003178.7",3074.0365712639,5.9835114818975,0.313516425428348,3.84243943078889e-82,3.71907690169514e-80,NA,"ENSMUSG00000003178"
"ENSMUSG00000003190.7",189.933772496408,-1.90890385791866,0.713248505195828,0.00131785540431834,0.0052685567142205,"Bcl2l12","ENSMUSG00000003190"
"ENSMUSG00000003226.6",31238.4937678352,1.15452390853877,0.162281749519173,4.96892619017185e-13,7.04050370635859e-12,"Ranbp2","ENSMUSG00000003226"
"ENSMUSG00000003227.4",33.5253179132071,-0.656439014769631,1.3702869869193,0.00329482182750622,0.0117259592669375,"Edar","ENSMUSG00000003227"
"ENSMUSG00000003228.8",265.824385360428,1.15406456724842,0.462925854074508,0.00557504830172734,0.0183666443004783,"Grk5","ENSMUSG00000003228"
"ENSMUSG00000003235.8",1273.2484539432,-0.915619148593753,0.349452902287144,0.00513807007026277,0.0171447690799968,"Eif2b5","ENSMUSG00000003235"
"ENSMUSG00000003282.5",298.565284383937,-2.97126007846579,0.852653146714418,4.33645335521087e-05,0.000244811595402388,"Plag1","ENSMUSG00000003282"
"ENSMUSG00000003283.9",838.607489503226,2.61443066759035,0.605074410116101,1.93746432227745e-06,1.40829916548151e-05,"Hck","ENSMUSG00000003283"
"ENSMUSG00000003308.10",1542.52949570437,-0.623927679094689,0.258929870817856,0.0126520481776366,0.036975950097217,"Keap1","ENSMUSG00000003308"
"ENSMUSG00000003316.10",3809.79000442118,0.802171666859276,0.280749233985113,0.00289061352311263,0.0104848881045446,"Glg1","ENSMUSG00000003316"
"ENSMUSG00000003345.11",2020.39835515969,-0.955073263732757,0.227061331157197,1.65524135764189e-05,0.000102061654876897,"Csnk1g2","ENSMUSG00000003345"
"ENSMUSG00000003363.11",1393.61851835462,3.77372251209551,0.318181346416333,1.70712928958924e-33,5.44800132504053e-32,"Pld3","ENSMUSG00000003363"
"ENSMUSG00000003380.10",318.890062319744,-1.73012928948851,0.625223237206854,0.00111267616645585,0.00454335047485387,"Rabac1","ENSMUSG00000003380"
"ENSMUSG00000003382.14",850.289227750304,-2.4464265583714,0.634210482190927,1.40950600672376e-05,8.83915275827787e-05,"Etv3","ENSMUSG00000003382"
"ENSMUSG00000003429.10",4947.13878066647,-1.29653246747219,0.323734071884992,2.42497289529996e-05,0.000144613705859963,"Rps11","ENSMUSG00000003429"
"ENSMUSG00000003437.10",1483.27669437206,-1.45949796372214,0.314164546059171,1.1514831543292e-06,8.70088349588661e-06,"Paf1","ENSMUSG00000003437"
"ENSMUSG00000003458.8",781.427878136664,1.12990004505902,0.28326991994115,3.32633918010122e-05,0.000192741638509843,"Ncstn","ENSMUSG00000003458"
"ENSMUSG00000003464.9",905.047838733499,0.892580747699191,0.410589867557551,0.0178418710585865,0.0491185641867373,"Pex19","ENSMUSG00000003464"
"ENSMUSG00000003469.5",602.265910915384,5.24042960996138,0.678166896700445,8.42714673368736e-16,1.4250595717932e-14,"Phyhip","ENSMUSG00000003469"
"ENSMUSG00000003484.4",113.152235709211,3.04016303255446,1.02789951935756,0.00022425662087733,0.00107944771783412,"Cyp4f18","ENSMUSG00000003484"
"ENSMUSG00000003541.6",612.899251210572,-2.89012880693127,0.913691700203508,0.000130824673488546,0.00066783226799566,"Ier3","ENSMUSG00000003541"
"ENSMUSG00000003545.2",2371.03050894148,-5.67539720169283,0.470894594126091,8.30009930236879e-35,2.73791616449439e-33,"Fosb","ENSMUSG00000003545"
"ENSMUSG00000003546.9",334.086951818118,1.07341127908152,0.397626846936944,0.00342021734940009,0.0121307226722213,"Klc4","ENSMUSG00000003546"
"ENSMUSG00000003559.7",487.893453225138,-1.76483346581202,0.425192982001676,8.06392579718938e-06,5.26571133281181e-05,"As3mt","ENSMUSG00000003559"
"ENSMUSG00000003573.11",165.648149714963,-2.21479324712855,0.920529555514999,0.00164721614463804,0.00642126229992445,"Homer3","ENSMUSG00000003573"
"ENSMUSG00000003585.9",611.618661202167,1.69032468419631,0.69240580962885,0.00310275841295202,0.0111254647261395,"Sec14l2","ENSMUSG00000003585"
"ENSMUSG00000003617.12",110.484284226479,2.77854223390413,3.99902187007339,0.00652880805717213,0.0209628599164375,"Cp","ENSMUSG00000003617"
"ENSMUSG00000003623.4",1239.30725432564,-1.57371270684748,0.386241860034011,1.29437525760236e-05,8.17289647632875e-05,"Crot","ENSMUSG00000003623"
"ENSMUSG00000003644.13",3725.295253442,1.63676779250393,0.250310158423636,1.81905734495221e-11,2.29716494926498e-10,"Rps6ka1","ENSMUSG00000003644"
"ENSMUSG00000003662.6",815.269315301301,0.945766569256792,0.420715983555973,0.0138005737326381,0.0397249150370909,"Ciao1","ENSMUSG00000003662"
"ENSMUSG00000003746.11",9802.67353767976,2.14112782134698,0.171341338045111,1.55733832956958e-36,5.40367016618576e-35,"Man1a","ENSMUSG00000003746"
"ENSMUSG00000003779.11",3543.1202877334,0.841745724958223,0.222788639707198,9.79515876517334e-05,0.000514184394625835,"Kif20a","ENSMUSG00000003779"
"ENSMUSG00000003810.8",2239.24503519031,1.90498285985526,0.349359055509834,1.16932460247678e-08,1.15147948806147e-07,"Mast2","ENSMUSG00000003810"
"ENSMUSG00000003812.9",2362.17072928965,2.79305024841869,0.328754580314804,2.30260178694971e-18,4.41092154812553e-17,"Dnase2a","ENSMUSG00000003812"
"ENSMUSG00000003813.11",8893.98494620733,5.92318449078568,0.260640570061494,5.78945064737836e-116,1.02619756535217e-113,"Rad23a","ENSMUSG00000003813"
"ENSMUSG00000003814.8",25836.3345123706,0.594614878363448,0.223618879202354,0.00683327989960526,0.0217977480231987,"Calr","ENSMUSG00000003814"
"ENSMUSG00000003848.10",407.286021132337,-1.39073626152748,0.581717127591968,0.00497501496207765,0.0166953513052204,"Nob1","ENSMUSG00000003848"
"ENSMUSG00000003849.8",477.025142665973,3.30306429396256,0.506147164670281,7.14248231622369e-12,9.3404622076696e-11,"Nqo1","ENSMUSG00000003849"
"ENSMUSG00000003929.10",676.914633459064,-1.41675488310694,0.339453646352902,1.05195972850353e-05,6.73333509118547e-05,"Zfp81","ENSMUSG00000003929"
