"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","gene_id"
"ENSMUSG00000007379.11",6744.72738802469,1.37666828554633,0.221046859711154,6.2279477181682,4.7258470511845e-10,1.36326787876522e-07,"Dennd2c","ENSMUSG00000007379"
"ENSMUSG00000009350.9",26790.9546903809,2.07264405429121,0.409631722742551,5.05977427825785,4.19753082240658e-07,4.41100524708897e-05,"Mpo","ENSMUSG00000009350"
"ENSMUSG00000009376.11",275.961465171417,1.92822110710768,0.563708236507155,3.42060126539095,0.000624828686324022,0.0160147728801377,"Met","ENSMUSG00000009376"
"ENSMUSG00000010110.13",3317.16803134184,-0.893181024481907,0.293081719299969,-3.04754942278654,0.00230715583036723,0.0432393332182964,"Stx5a","ENSMUSG00000010110"
"ENSMUSG00000011256.12",308.819713966487,-4.74901757236373,0.922043771519417,-5.15053375886691,2.59746171125003e-07,2.96231447255119e-05,"Adam19","ENSMUSG00000011256"
"ENSMUSG00000011960.8",4723.2598940806,-0.779233069675398,0.244792650320552,-3.18323719545911,0.00145638254592985,0.030565335257803,"Ccnt1","ENSMUSG00000011960"
"ENSMUSG00000012819.11",23.8228573608592,-8.95914467266448,2.44904633384453,-3.65821771064672,0.000253975268765174,0.00845358405898925,"Cdh23","ENSMUSG00000012819"
"ENSMUSG00000012889.8",22.25081507326,-9.32872549741526,2.64886182891631,-3.52178637465277,0.000428649411706741,0.0123169729395109,"Podnl1","ENSMUSG00000012889"
"ENSMUSG00000013974.2",381.816281072815,-9.35871312210203,1.2153037040026,-7.70071965655923,1.35302038507954e-14,1.8096032641173e-11,"Mcemp1","ENSMUSG00000013974"
"ENSMUSG00000014791.9",462.452265907972,-1.79556587829912,0.491517779365788,-3.65310463563692,0.000259088589658431,0.00856564344057268,"Elmo3","ENSMUSG00000014791"
"ENSMUSG00000014932.11",118.648978280095,-2.65351766167024,0.82023488202255,-3.23507048996399,0.00121612703000726,0.0267039714409952,"Yes1","ENSMUSG00000014932"
"ENSMUSG00000015053.10",763.52264965846,1.13129253546899,0.377396175045871,2.99762586446851,0.00272091477979214,0.0490780540021279,"Gata2","ENSMUSG00000015053"
"ENSMUSG00000015143.10",918.296661014713,-1.97153014975662,0.548267422036316,-3.59592795507377,0.000323237256448723,0.0101180138656885,"Actn1","ENSMUSG00000015143"
"ENSMUSG00000015224.10",369.961851951931,-2.36854238494898,0.712479214437151,-3.32436699479029,0.000886194933411979,0.0210966017157881,"Cyp2j9","ENSMUSG00000015224"
"ENSMUSG00000015340.6",6793.52720061344,-2.79608212496934,0.434083350904168,-6.44134846255974,1.18416644060288e-10,4.05150155212782e-08,"Cybb","ENSMUSG00000015340"
"ENSMUSG00000015501.6",238.3938540688,-1.99675886217804,0.458091921208341,-4.35886067781124,1.30741309060953e-05,0.000751353960509662,"Hivep2","ENSMUSG00000015501"
"ENSMUSG00000015766.10",313.108585882333,-1.90684021271955,0.409948259717849,-4.65141677642918,3.29662312510256e-06,0.000244949087962166,"Eps8","ENSMUSG00000015766"
"ENSMUSG00000015854.7",820.231254923069,-1.87009443999864,0.544393387110391,-3.43518948664127,0.000592139630536332,0.0153717303432567,"Cd5l","ENSMUSG00000015854"
"ENSMUSG00000015880.9",10096.3385606458,0.616640001881042,0.175182557960174,3.51998514613098,0.000431570967096887,0.0123286836270474,"Ncapg","ENSMUSG00000015880"
"ENSMUSG00000015932.8",4256.76693012006,-0.786229165521859,0.255051019019003,-3.08263487260672,0.0020517673054892,0.0397178955241542,"Dstn","ENSMUSG00000015932"
"ENSMUSG00000015947.6",107.321214292697,-8.55930110778152,2.41387527805458,-3.54587545827129,0.000391311098355786,0.0115834383883507,"Fcgr1","ENSMUSG00000015947"
"ENSMUSG00000015970.14",981.780177953683,1.69446309868037,0.474718476516751,3.5694062533936,0.000357791221560229,0.0108675204670321,"Chdh","ENSMUSG00000015970"
"ENSMUSG00000016194.10",246.523026827284,-3.20619854653939,1.07155609859973,-2.99209584148617,0.00277069263884707,0.0495290766740195,"Hsd11b1","ENSMUSG00000016194"
"ENSMUSG00000016319.3",6345.29272885275,0.776081972784034,0.193963800284324,4.00116914417228,6.30302806700178e-05,0.00275163646652018,"Slc25a5","ENSMUSG00000016319"
"ENSMUSG00000016529.5",31.8924491750496,-10.6257740064107,3.11324422814998,-3.41308719384505,0.000642313876784982,0.0163773340645765,"Il10","ENSMUSG00000016529"
"ENSMUSG00000016756.12",438.601958422819,-1.99309745813576,0.477118794301959,-4.1773610302896,2.94910733380598e-05,0.00146578605050519,"Cmah","ENSMUSG00000016756"
"ENSMUSG00000017009.3",176.245175829949,-8.55903134822743,1.17321371427421,-7.29537273907707,2.9783337432472e-13,2.57748506062663e-10,"Sdc4","ENSMUSG00000017009"
"ENSMUSG00000017195.11",48.8018657077866,7.64364097941845,2.27354730955169,3.36198897084999,0.000773832143581458,0.0190697127242385,"Zpbp2","ENSMUSG00000017195"
"ENSMUSG00000017499.11",4190.48830061729,0.713824287499363,0.212827029323078,3.35401142312501,0.000796490745958555,0.0194650695258177,"Cdc6","ENSMUSG00000017499"
"ENSMUSG00000017716.11",7538.66455928508,0.808599562320401,0.196100828132192,4.12338678027062,3.73342010009871e-05,0.00179496982067491,"Birc5","ENSMUSG00000017716"
"ENSMUSG00000017718.11",1928.14755076038,-4.28442426488426,0.439150449240469,-9.75616505071181,1.73595825106655e-22,8.51313926323035e-19,"Afmid","ENSMUSG00000017718"
"ENSMUSG00000017737.2",1014.15121535614,-4.52615337180685,0.466882152635682,-9.69442362758018,3.18430477954386e-22,1.17118729791623e-18,"Mmp9","ENSMUSG00000017737"
"ENSMUSG00000018001.14",4415.77266591335,1.03211929858305,0.336224811873104,3.06972972289917,0.00214252564105971,0.0408830573687036,"Cyth3","ENSMUSG00000018001"
"ENSMUSG00000018102.4",5431.33230096215,0.900182221386426,0.29175963706756,3.08535557020172,0.00203308939432133,0.039460173046511,"H2bc4","ENSMUSG00000018102"
"ENSMUSG00000018168.8",188.307567730075,-5.59644035350382,1.29056036613919,-4.33644213811246,1.44807523361069e-05,0.000803927654221902,"Ikzf3","ENSMUSG00000018168"
"ENSMUSG00000018362.10",5435.42751865008,0.980670703688094,0.270079449668472,3.63104525313528,0.000282275679569402,0.00916741677224072,"Kpna2","ENSMUSG00000018362"
"ENSMUSG00000018379.13",29193.1019163026,0.702723066250869,0.233946241879068,3.00378010181554,0.00266647973210435,0.0484028033692142,"Srsf1","ENSMUSG00000018379"
"ENSMUSG00000018398.14",4453.29301970151,1.37942133246203,0.390763903005198,3.53006334989873,0.000415460175141871,0.0120596329641728,"Septin8","ENSMUSG00000018398"
"ENSMUSG00000018425.14",2010.19671836404,1.27142494788708,0.247130840800629,5.1447441515921,2.67885647669705e-07,2.98683577309176e-05,"Dhx40","ENSMUSG00000018425"
"ENSMUSG00000018593.8",48.7643416930228,-6.89299320532819,2.13897335661459,-3.22257085812322,0.00127045738000175,0.0276085213804812,"Sparc","ENSMUSG00000018593"
"ENSMUSG00000018654.13",5138.51135968625,1.07475946794309,0.331027097180955,3.24674166283003,0.00116734296562856,0.0260248039259427,"Ikzf1","ENSMUSG00000018654"
"ENSMUSG00000018819.6",2240.46986274333,-1.22686304540836,0.23538059627352,-5.21225226221583,1.86561619263915e-07,2.19575563408857e-05,"Lsp1","ENSMUSG00000018819"
"ENSMUSG00000018909.11",36590.394924452,-0.662085455643905,0.183193181726735,-3.61413808856448,0.000301348428858217,0.00963790888122195,"Arrb1","ENSMUSG00000018909"
"ENSMUSG00000018924.6",236.390235648879,-8.88345018751261,1.72635074676162,-5.14579682267736,2.66387623509498e-07,2.98683577309176e-05,"Alox15","ENSMUSG00000018924"
"ENSMUSG00000018927.3",722.331053382202,-3.15783707180999,0.687383656571033,-4.59399498609357,4.34839830209932e-06,0.000304636361049929,"Ccl6","ENSMUSG00000018927"
"ENSMUSG00000019179.6",1715.69194377717,0.760131149734974,0.25238206013576,3.0118271850467,0.00259680386952247,0.0472823991688299,"Mdh2","ENSMUSG00000019179"
"ENSMUSG00000019726.10",4107.68237734193,-1.04629665403996,0.322267731547175,-3.24666900100981,0.00116764100698295,0.0260248039259427,"Lyst","ENSMUSG00000019726"
"ENSMUSG00000019850.7",1502.88174287661,-1.04997035569012,0.29542086362503,-3.55415099260837,0.000379201437214285,0.011352029901967,"Tnfaip3","ENSMUSG00000019850"
"ENSMUSG00000019866.9",326.007412117773,-3.57829550366342,0.515328712461272,-6.94371459834452,3.81921713639222e-12,2.00672580395008e-09,"Crybg1","ENSMUSG00000019866"
"ENSMUSG00000019872.9",1054.04913059454,-0.96197455173828,0.310565156319058,-3.09749671579383,0.00195162558785262,0.0383484379443917,"Smpdl3a","ENSMUSG00000019872"
"ENSMUSG00000019942.8",3716.6775611366,0.779800680357804,0.214871360027871,3.62915132224535,0.000284354526671842,0.00921458985990341,"Cdk1","ENSMUSG00000019942"
"ENSMUSG00000019960.7",1012.17812010308,-1.23428249457929,0.246315637168553,-5.010979037984,5.41538140053087e-07,5.34705309829598e-05,"Dusp6","ENSMUSG00000019960"
"ENSMUSG00000019970.11",215.103145199516,-2.20014612517118,0.559588187858977,-3.93172367270491,8.43389756081998e-05,0.00346590784678167,"Sgk1","ENSMUSG00000019970"
"ENSMUSG00000020021.4",1179.63022389889,1.80539856264182,0.3649352907218,4.94717449515763,7.52984719569319e-07,7.05599439127632e-05,"Fgd6","ENSMUSG00000020021"
"ENSMUSG00000020101.10",5496.18083628138,-1.86012699567058,0.463747921763181,-4.01107349138802,6.04432902431701e-05,0.00267039545362618,"Vsir","ENSMUSG00000020101"
"ENSMUSG00000020115.2",2695.66225088247,-0.976251753682763,0.2159789972783,-4.52012355824031,6.18035498016946e-06,0.000407737141113243,"Tbk1","ENSMUSG00000020115"
"ENSMUSG00000020160.14",2772.51041123317,-1.26923641924631,0.376967089203213,-3.36696877684751,0.000759992925148053,0.0187600938167419,"Meis1","ENSMUSG00000020160"
"ENSMUSG00000020234.6",349.475842264757,-3.71032453457186,0.812370290888317,-4.56728240334179,4.94088149909733e-06,0.00034126877283906,"Tektip1","ENSMUSG00000020234"
"ENSMUSG00000020235.12",12542.5121507271,0.823108983305759,0.242449243942159,3.39497442814104,0.000686350108470089,0.0173200391008781,"Fzr1","ENSMUSG00000020235"
"ENSMUSG00000020263.10",470.746169416627,-2.61128790715373,0.419972468939739,-6.21775973493259,5.0430295707724e-10,1.42678944317699e-07,"Appl2","ENSMUSG00000020263"
"ENSMUSG00000020287.11",681.392212718669,-1.4145493857541,0.413322193331691,-3.42238913993888,0.00062073404898151,0.01595101393443,"Mpg","ENSMUSG00000020287"
"ENSMUSG00000020330.12",11871.3587127764,0.85554871688601,0.283205434805532,3.02094738214853,0.002519851451174,0.0460942863314306,"Hmmr","ENSMUSG00000020330"
"ENSMUSG00000020491.11",192.407889616933,2.22642236681121,0.589565068183681,3.77638107642694,0.000159123480592005,0.00575190330827906,"2810021J22Rik","ENSMUSG00000020491"
"ENSMUSG00000020546.10",2394.11795169891,-1.62456907217588,0.288563746339959,-5.62984468001038,1.80371975590214e-08,3.05015230446348e-06,"Stxbp4","ENSMUSG00000020546"
"ENSMUSG00000020585.4",4424.42358471078,-0.836148806636017,0.276746166691661,-3.02135641707955,0.00251644956558792,0.0460942863314306,"Laptm4a","ENSMUSG00000020585"
"ENSMUSG00000020641.11",58456.8387017773,-1.82411027799771,0.383970023195318,-4.75065804048411,2.02755758087401e-06,0.000163002334042723,"Rsad2","ENSMUSG00000020641"
"ENSMUSG00000020644.8",409.485368747873,-1.38098587113055,0.430223317686852,-3.20992799403712,0.00132768226895783,0.0285568151182859,"Id2","ENSMUSG00000020644"
"ENSMUSG00000020846.6",841.287588752617,-1.43097253967864,0.404032313842977,-3.54172795256859,0.000397515221319483,0.0116738075515476,"Rflnb","ENSMUSG00000020846"
"ENSMUSG00000020882.13",33.4731053202704,-8.67143858297357,1.88886277440802,-4.5908250723461,4.41497249822992e-06,0.000307834480540088,"Cacnb1","ENSMUSG00000020882"
"ENSMUSG00000020900.11",5785.90865856567,1.49278825671407,0.22163126913102,6.73545868580301,1.63413593395767e-11,6.67816885010701e-09,"Myh10","ENSMUSG00000020900"
"ENSMUSG00000021108.13",584.070329560224,-1.09070848650278,0.325836867761191,-3.34740661484068,0.00081571465876012,0.0199018143609932,"Prkch","ENSMUSG00000021108"
"ENSMUSG00000021134.13",24164.037156396,-0.542181583053619,0.173297375411013,-3.12861970221831,0.00175629457697957,0.0352735416481651,"Srsf5","ENSMUSG00000021134"
"ENSMUSG00000021221.11",2482.95175418364,2.53696927822451,0.41823556992042,6.06588597595186,1.31228210352778e-09,3.27225327238994e-07,"Dpf3","ENSMUSG00000021221"
"ENSMUSG00000021236.12",1130.09803945634,-1.27529671038902,0.426493658893091,-2.99018914770947,0.00278804743934365,0.0497246295097502,"Entpd5","ENSMUSG00000021236"
"ENSMUSG00000021250.9",8732.76450965743,-1.3127877453461,0.299355903742361,-4.38537449548996,1.15786401895235e-05,0.000692459164505161,"Fos","ENSMUSG00000021250"
"ENSMUSG00000021356.5",209.405196770766,-2.28295155346813,0.550188358877183,-4.14939995845632,3.33347932130216e-05,0.00163473825916658,"Irf4","ENSMUSG00000021356"
"ENSMUSG00000021360.11",2877.72808717955,-2.14362246124226,0.435826152992097,-4.91852645034162,8.71981358739108e-07,8.06829544010676e-05,"Gcnt2","ENSMUSG00000021360"
"ENSMUSG00000021365.10",1030.4215179997,-1.13022410774037,0.377238379497329,-2.9960475104532,0.0027350381689792,0.0491305024933113,"Nedd9","ENSMUSG00000021365"
"ENSMUSG00000021377.10",31044.3370880337,0.695103592795175,0.189885504759127,3.66064589120126,0.000251580255782379,0.00841192891606901,"Dek","ENSMUSG00000021377"
"ENSMUSG00000021423.5",539.417675304484,3.42509583061399,0.665755761671295,5.14467320870904,2.67986896443795e-07,2.98683577309176e-05,"Ly86","ENSMUSG00000021423"
"ENSMUSG00000021697.8",2780.47179249937,1.36186260723249,0.268628566563195,5.06968646207665,3.98471586528274e-07,4.21749207266473e-05,"Depdc1b","ENSMUSG00000021697"
"ENSMUSG00000021701.7",395.831197693221,-2.57363084665685,0.436298550526296,-5.89878385695379,3.66190556344885e-09,7.80781951441442e-07,"Plk2","ENSMUSG00000021701"
"ENSMUSG00000021758.9",295.253642104437,-3.33871345948245,0.631839197925406,-5.28411891893515,1.26311184983836e-07,1.61590448128887e-05,"Ddx4","ENSMUSG00000021758"
"ENSMUSG00000021990.11",2625.88830904038,-1.3432466362035,0.389375361725643,-3.44974738578854,0.000561111351500785,0.0147675674477273,"Spata13","ENSMUSG00000021990"
"ENSMUSG00000022014.10",1281.91214828392,-1.26754630127085,0.356668480391191,-3.5538500623341,0.000379635583997266,0.011352029901967,"Epsti1","ENSMUSG00000022014"
"ENSMUSG00000022026.6",205.985031957318,-3.22159278143731,0.574918589783593,-5.60356342391008,2.09989227664864e-08,3.39490276637965e-06,"Olfm4","ENSMUSG00000022026"
"ENSMUSG00000022194.11",2298.01474864765,0.831011286070572,0.232872669717625,3.5685221759953,0.000359000472198042,0.0108675204670321,"Pabpn1","ENSMUSG00000022194"
"ENSMUSG00000022265.6",3364.60698869961,0.92693655489399,0.227133383821796,4.08102296235434,4.48379246734992e-05,0.00206993555016428,"Ank","ENSMUSG00000022265"
"ENSMUSG00000022270.11",1354.50939703985,-1.19454288721829,0.352165527868873,-3.39199266449234,0.000693862977991945,0.01741998657375,"Retreg1","ENSMUSG00000022270"
"ENSMUSG00000022309.8",9243.54600306043,-0.878555495686141,0.254470772979703,-3.45248094859293,0.000555456699097006,0.0146712369068495,"Angpt1","ENSMUSG00000022309"
"ENSMUSG00000022489.5",105.100323253199,-3.08923305523286,0.915473486880273,-3.37446479827644,0.000739593744038247,0.0183489092112828,"Pde1b","ENSMUSG00000022489"
"ENSMUSG00000022508.5",221.265945048409,-1.7704141063268,0.441814728974268,-4.00714143332671,6.14580635886809e-05,0.00269901800452738,"Bcl6","ENSMUSG00000022508"
"ENSMUSG00000022528.7",116.780018380123,-6.20290371468883,1.85736952029178,-3.33961747887108,0.000838938588302997,0.0203001061038054,"Hes1","ENSMUSG00000022528"
"ENSMUSG00000022533.9",5666.82269397715,1.02374345524164,0.201596771508023,5.07817385954964,3.81079900980835e-07,4.06264311828264e-05,"Atp13a3","ENSMUSG00000022533"
"ENSMUSG00000022574.6",191.625685674792,-2.84292593234469,0.636198207106594,-4.46861669930541,7.87270581241074e-06,0.000503579338748638,"Naprt","ENSMUSG00000022574"
"ENSMUSG00000022610.9",25.3098944287282,-10.1661447445014,3.22857228255888,-3.14880506142611,0.00163939514223905,0.0333132338848355,"Mapk12","ENSMUSG00000022610"
"ENSMUSG00000022617.10",807.98165448662,-1.02762730452551,0.300596963379256,-3.41862170852664,0.000629391627111792,0.016103668900989,"Chkb","ENSMUSG00000022617"
"ENSMUSG00000022636.9",979.376337648981,-2.05800588620309,0.4191133281405,-4.91038043417502,9.08998678049249e-07,8.35824284466285e-05,"Alcam","ENSMUSG00000022636"
"ENSMUSG00000022651.5",1273.99055073369,-4.63431331140241,0.404177440445601,-11.4660365662495,1.9540576057871e-30,1.43740477481699e-26,"Retnlg","ENSMUSG00000022651"
"ENSMUSG00000022698.13",4458.78816591262,0.727577424264817,0.242844465899818,2.99606343331277,0.00273489535463179,0.0491305024933113,"Naa50","ENSMUSG00000022698"
"ENSMUSG00000022707.12",870.800841963619,-1.14235905472772,0.312049975483182,-3.66082084434994,0.000251408513024521,0.00841192891606901,"Gbe1","ENSMUSG00000022707"
"ENSMUSG00000022742.5",23420.9713417466,1.33180983272822,0.38728467976704,3.43883944371187,0.000584213609746987,0.0152392741606342,"Cpox","ENSMUSG00000022742"
"ENSMUSG00000022791.12",2184.46835499653,1.5280501777614,0.406585475052213,3.75825077756446,0.000171105348120551,0.00610995602317851,"Tnk2","ENSMUSG00000022791"
"ENSMUSG00000022797.11",128020.541957819,0.687445222350351,0.195294384656031,3.52004602467776,0.000431471920549973,0.0123286836270474,"Tfrc","ENSMUSG00000022797"
"ENSMUSG00000022816.7",138.195456941181,-3.47684131700359,0.80173934356005,-4.33662304953752,1.44688442934048e-05,0.000803927654221902,"Fstl1","ENSMUSG00000022816"
"ENSMUSG00000022885.11",138.11953138745,-1.98935612324439,0.641546367738625,-3.10087660578086,0.00192948677726034,0.0381028314994014,"St6gal1","ENSMUSG00000022885"
"ENSMUSG00000022892.10",1156.54645333858,-0.926941032997353,0.239774666730308,-3.86588393860621,0.000110687569667996,0.00428535664461987,"App","ENSMUSG00000022892"
"ENSMUSG00000022952.12",5828.26839437237,0.717667246058209,0.223639347308024,3.20903836778663,0.00133179718833306,0.0286024944675392,"Runx1","ENSMUSG00000022952"
"ENSMUSG00000022957.15",42415.3168932998,-1.85874942307359,0.386867843135659,-4.80461081491801,1.55052806694316e-06,0.000130350679547816,"Itsn1","ENSMUSG00000022957"
"ENSMUSG00000023034.6",1575.78189807233,-3.3799908312637,0.538944749205231,-6.27149784138,3.57591257967595e-10,1.09601720567068e-07,"Nr4a1","ENSMUSG00000023034"
"ENSMUSG00000023072.10",895.569088223328,-1.27282394885538,0.373565544787661,-3.4072305827318,0.000656256609544524,0.0167038879578184,"Cep89","ENSMUSG00000023072"
"ENSMUSG00000023216.9",33069.893469287,1.50163667150958,0.502301230991916,2.98951421748307,0.00279421443365337,0.049768138919986,"Epb42","ENSMUSG00000023216"
"ENSMUSG00000023274.10",134.763060844284,-3.34193211441751,0.639744430483243,-5.22385495703826,1.75236060972892e-07,2.09345681104348e-05,"Cd4","ENSMUSG00000023274"
"ENSMUSG00000023328.10",3465.63113665106,2.13857119639405,0.327941858167965,6.5211900924789,6.97517166116311e-11,2.56546813697579e-08,"Ache","ENSMUSG00000023328"
"ENSMUSG00000023572.12",5733.37846883313,-0.881487033326131,0.260049664127106,-3.38968725948933,0.000699724004700658,0.017507380199245,"Ccndbp1","ENSMUSG00000023572"
"ENSMUSG00000023830.9",1275.4815935565,-1.56704089572976,0.470324388255259,-3.33182997705676,0.000862769492605021,0.0207403019202697,"Igf2r","ENSMUSG00000023830"
"ENSMUSG00000023883.9",2540.65625993245,0.869632639977483,0.241177361545411,3.60578055255713,0.000311216056286155,0.00991041259757989,"Phf10","ENSMUSG00000023883"
"ENSMUSG00000023903.7",128.652743199504,-10.1507879581334,1.58890959033233,-6.38852457049508,1.67493915285071e-10,5.47593440371991e-08,"Mmp25","ENSMUSG00000023903"
"ENSMUSG00000023913.13",192.011446534547,-4.0251684878852,1.0902106051152,-3.69210175446779,0.000222408440910087,0.00757424301543798,"Pla2g7","ENSMUSG00000023913"
"ENSMUSG00000023926.7",19801.7421899705,2.58449530040801,0.519485343098456,4.97510725710346,6.52115221914995e-07,6.31178891106145e-05,"Rhag","ENSMUSG00000023926"
"ENSMUSG00000023952.9",12493.6017040472,-1.18431141807304,0.272282486859948,-4.34956883099941,1.36405465014604e-05,0.000773658056326447,"Gtpbp2","ENSMUSG00000023952"
"ENSMUSG00000023984.13",267.700314110829,-2.50245471152382,0.739918567296726,-3.3820677330297,0.000719424036560435,0.0179089110420933,"Gm20517","ENSMUSG00000023984"
"ENSMUSG00000023995.7",7739.18011055651,2.33948808784463,0.721051025571469,3.2445527499118,0.0011763522709864,0.0260248039259427,"Tspo2","ENSMUSG00000023995"
"ENSMUSG00000024014.7",12151.2364587439,-1.06721305135744,0.271998057787803,-3.92360541114604,8.7233570602984e-05,0.00354524942185387,"Pim1","ENSMUSG00000024014"
"ENSMUSG00000024030.6",1130.1051344225,-1.05370894140023,0.300315190139487,-3.50867680356366,0.000450341796496651,0.0127081182805675,"Abcg1","ENSMUSG00000024030"
"ENSMUSG00000024042.6",1346.37944316619,-2.23215739618114,0.558852225765463,-3.99418181277481,6.49180360543358e-05,0.00280904160715114,"Sik1","ENSMUSG00000024042"
"ENSMUSG00000024044.11",337.341023218945,-2.6991311770127,0.478688588246656,-5.6385952021524,1.71443027567109e-08,3.00270216853251e-06,"Epb41l3","ENSMUSG00000024044"
"ENSMUSG00000024053.10",4832.16764584743,1.5091043835195,0.242124682215805,6.23275731209609,4.58295885872431e-10,1.34848981459104e-07,"Emilin2","ENSMUSG00000024053"
"ENSMUSG00000024066.8",864.346655041678,-2.86938926429492,0.42159881033084,-6.80597097046651,1.0036995161857e-11,4.61450852566376e-09,"Xdh","ENSMUSG00000024066"
"ENSMUSG00000024164.11",4938.87530702345,-2.35189048971527,0.684127439127976,-3.43779587720252,0.000586469612226259,0.0152710459027836,"C3","ENSMUSG00000024164"
"ENSMUSG00000024184.11",144.243377840686,4.97648316038905,1.31768384295628,3.77668982358022,0.000158926446524715,0.00575190330827906,"Pdia2","ENSMUSG00000024184"
"ENSMUSG00000024360.7",6908.66311087685,2.06660981806076,0.597863124874963,3.45666044965221,0.000546913509710183,0.0145238114708596,"Etf1","ENSMUSG00000024360"
"ENSMUSG00000024399.5",153.924378855206,-4.88280966749096,1.26136252021355,-3.87105973837266,0.000108363229493133,0.00420643755225057,"Ltb","ENSMUSG00000024399"
"ENSMUSG00000024451.8",505.034401564196,2.06954859092992,0.487759461055424,4.24296965240159,2.20581274420162e-05,0.00114671085133195,"Arap3","ENSMUSG00000024451"
"ENSMUSG00000024462.13",258.788693087609,-3.32397114968946,0.915151997814553,-3.63215198964471,0.000281067486541394,0.00914837358848892,"Gabbr1","ENSMUSG00000024462"
"ENSMUSG00000024480.7",1750.48094763848,1.85577176652634,0.24700224137954,7.51317784066092,5.77090461052492e-14,6.06439633071733e-11,"Ap3s1","ENSMUSG00000024480"
"ENSMUSG00000024533.11",11342.3148751779,1.76778502271371,0.494709588235057,3.57337934164672,0.00035240366426345,0.0108011723096747,"Spire1","ENSMUSG00000024533"
"ENSMUSG00000024534.11",33.5699555512608,-8.24206064524556,2.71901367904203,-3.03126854740555,0.00243528546830975,0.0450675236675234,"Sncaip","ENSMUSG00000024534"
"ENSMUSG00000024548.11",26.5930053161823,-8.63967194458957,2.45962940694114,-3.51259092943359,0.000443760129143375,0.0125549981153026,"Setbp1","ENSMUSG00000024548"
"ENSMUSG00000024610.10",945.669744064564,-1.70591798992785,0.39225033244115,-4.34905428712107,1.36725866398094e-05,0.000773658056326447,"Cd74","ENSMUSG00000024610"
"ENSMUSG00000024621.11",1030.9521279502,2.0444240657332,0.517271782457275,3.95232087863224,7.73968601987409e-05,0.00322567310833959,"Csf1r","ENSMUSG00000024621"
"ENSMUSG00000024659.10",8135.48909979938,-2.03779334548726,0.303251047907144,-6.71982293070669,1.81945524713121e-11,7.23454745832279e-09,"Anxa1","ENSMUSG00000024659"
"ENSMUSG00000024680.8",762.541268530639,2.12945875068144,0.599799913963721,3.55028185417553,0.000384818912182827,0.0114604369150481,"Ms4a2","ENSMUSG00000024680"
"ENSMUSG00000024885.8",304.354232788364,-2.687913793037,0.564725715697447,-4.75968017450271,1.93899966315214e-06,0.000157248419118357,"Aldh3b1","ENSMUSG00000024885"
"ENSMUSG00000024896.8",2469.51683836524,1.0976662819131,0.316927664062287,3.46345998277188,0.000533275909984232,0.0143167065468759,"Minpp1","ENSMUSG00000024896"
"ENSMUSG00000024953.12",2040.80583406327,-1.246783665239,0.283683943116557,-4.39497439136602,1.10785813335044e-05,0.000667983969584083,"Prdx5","ENSMUSG00000024953"
"ENSMUSG00000024981.5",4135.18026777582,0.650785943575857,0.204138133902042,3.18796851492796,0.00143276136504836,0.0302421595446076,"Acsl5","ENSMUSG00000024981"
"ENSMUSG00000025014.8",3306.33944000598,-2.08590539832151,0.300348576076354,-6.94494851805537,3.78598364237633e-12,2.00672580395008e-09,"Dntt","ENSMUSG00000025014"
"ENSMUSG00000025027.13",1361.92418119094,0.966140823609263,0.302497166634845,3.19388387784646,0.0014037256922876,0.029757366548898,"Xpnpep1","ENSMUSG00000025027"
"ENSMUSG00000025044.11",135.256851910186,-7.95326641461647,2.27208803416974,-3.50042176843854,0.00046452256113144,0.0129876197875046,"Msr1","ENSMUSG00000025044"
"ENSMUSG00000025085.12",1104.00129465505,-1.46741160791121,0.412331095534794,-3.55881868673519,0.00037252658222027,0.0112307604049685,"Ablim1","ENSMUSG00000025085"
"ENSMUSG00000025175.8",7087.95079309965,-1.54206501174509,0.417249531117914,-3.69578608659791,0.000219207484947585,0.00749995469429971,"Fn3k","ENSMUSG00000025175"
"ENSMUSG00000025270.9",50989.2718953193,4.12317256060304,1.07996361220561,3.81788100451114,0.000134602817032317,0.00500156031058368,"Alas2","ENSMUSG00000025270"
"ENSMUSG00000025330.6",450.234131412021,-2.64050074795672,0.671421715551932,-3.93270084478297,8.3996746423477e-05,0.00346151297866161,"Padi4","ENSMUSG00000025330"
"ENSMUSG00000025473.12",290.976346252243,-4.52421380317898,0.632849433910586,-7.14895765209486,8.74392975309543e-13,5.84730429670636e-10,"Adam8","ENSMUSG00000025473"
"ENSMUSG00000025495.10",5960.92381440066,0.87878175349448,0.205698674685618,4.27217994883816,1.93571265873403e-05,0.00104315767894853,"Ptdss2","ENSMUSG00000025495"
"ENSMUSG00000025558.11",454.965859402169,-1.31913627959065,0.436488391639247,-3.02215661368815,0.00250980658927214,0.046040242570289,"Dock9","ENSMUSG00000025558"
"ENSMUSG00000025597.9",145.602512545143,-2.62817806980285,0.865256986598619,-3.03745373976625,0.0023858602225872,0.0443329612401518,"Klhl4","ENSMUSG00000025597"
"ENSMUSG00000025613.9",6241.5923010961,0.793556807414461,0.226837330498662,3.49835190561432,0.000468142996017384,0.0130312838475025,"Cct8","ENSMUSG00000025613"
"ENSMUSG00000025616.10",1601.20333984337,1.2349320359146,0.327399486435616,3.77194249557092,0.000161981591551979,0.00582658477973769,"Usp16","ENSMUSG00000025616"
